state,county,lat,lon,year,category
Mississippi,Clay,33.5919561,-88.6586689,2021,atm
Michigan,Wayne,42.3944431,-82.9626317,2021,atm
California,Orange,33.8582729,-118.027117,2021,atm
New Jersey,Bergen,40.991734,-74.0314719,2021,atm
Texas,Wichita,33.9604395,-98.5131414,2021,atm
Ohio,Hamilton,39.2157548,-84.5314359,2021,atm
Connecticut,Litchfield,41.5762137,-73.4131099,2021,atm
Georgia,DeKalb,33.6792742,-84.2302259,2021,atm
Kansas,Sedgwick,37.7083175,-97.336453,2021,atm
Illinois,Cook,41.961914,-87.6521627,2021,atm
Arizona,Mohave,35.0257056,-114.5976235,2021,atm
Tennessee,Shelby,35.0360881,-90.0694665,2021,atm
Colorado,Boulder,40.1872237,-105.0719984,2021,atm
Michigan,Ingham,42.7685577,-84.59952,2021,atm
California,Los Angeles,34.0264257,-118.1444973,2021,atm
Minnesota,Hennepin,44.9213468,-93.4276659,2021,atm
Minnesota,Winona,44.0515666,-91.640363,2021,atm
Minnesota,Mower,43.6668782,-92.9800713,2021,atm
Minnesota,Washington,45.0497638,-92.9842981,2021,atm
West Virginia,Wood,39.2897959,-81.5289643,2021,atm
Florida,Pinellas,27.828653,-82.7126356,2021,atm
Indiana,Grant,40.5600624,-85.69266,2021,atm
Massachusetts,Hampden,42.2004458,-72.6143128,2021,atm
Mississippi,Hinds,32.3281962,-90.2393084,2021,atm
Pennsylvania,Franklin,39.9579876,-77.6435285,2021,atm
Illinois,Lake,42.3037838,-87.8752301,2021,atm
North Carolina,Harnett,35.3145239,-78.6237736,2021,atm
Ohio,Cuyahoga,41.4496114,-81.702181,2021,atm
Illinois,McHenry,42.3110826,-88.4327024,2021,atm
Illinois,Lake,42.3362929,-88.0311499,2021,atm
Florida,Manatee,27.4185641,-82.5462925,2021,atm
Tennessee,Shelby,35.0363674,-89.9359706,2021,atm
Texas,Bell,31.0838488,-97.7488664,2021,atm
New Jersey,Essex,40.772809,-74.1844089,2021,atm
Minnesota,Scott,44.7981818,-93.5315061,2021,atm
Iowa,Cerro Gordo,43.14378,-93.383309,2021,atm
Minnesota,Hennepin,44.9998481,-93.2921593,2021,atm
Minnesota,Hennepin,44.9593769,-93.2875025,2021,atm
Massachusetts,Worcester,42.0581945,-71.8784011,2021,atm
Arkansas,Mississippi,35.7047404,-89.9702088,2021,atm
Florida,Polk,28.0462428,-81.924601,2021,atm
Michigan,Oakland,42.4945472,-83.5351077,2021,atm
Illinois,Lake,42.4309941,-88.021642,2021,atm
Wisconsin,Sauk,43.6057649,-89.7907,2021,atm
Florida,Manatee,27.4483954,-82.5986254,2021,atm
Iowa,Black Hawk,42.5179059,-92.4561144,2021,atm
Illinois,Cook,41.8596674,-87.6236144,2021,atm
Florida,Miami-Dade,25.479021,-80.4624412,2021,atm
Connecticut,New Haven,41.5281944,-72.774222,2021,atm
Illinois,Lake,42.3957684,-87.9278467,2021,atm
Missouri,Jackson,39.0821265,-94.5333958,2021,atm
Connecticut,Hartford,41.7565348,-72.8828169,2021,atm
Ohio,Cuyahoga,41.5186922,-81.5941556,2021,atm
Illinois,Cook,41.8379242,-87.6405954,2021,atm
Arizona,Maricopa,33.6392425,-112.1954234,2021,atm
California,Orange,33.9101757,-117.9034884,2021,atm
California,Los Angeles,33.9425461,-118.1309751,2021,atm
Texas,Dallas,32.7891107,-96.7651601,2021,atm
Indiana,Lake,41.588123,-87.4951195,2021,atm
Georgia,DeKalb,33.7962187,-84.2638286,2021,atm
Georgia,Cobb,33.9245625,-84.4697143,2021,atm
Illinois,Lake,42.4827309,-87.8233892,2021,atm
California,Orange,33.7240164,-118.0419254,2021,atm
Illinois,Cook,41.9687462,-87.8077605,2021,atm
Tennessee,Hamilton,35.121553,-85.258543,2021,atm
Nevada,Clark,36.1701761,-115.1404649,2021,atm
Kentucky,Boone,39.066667,-84.7041658,2021,atm
Massachusetts,Plymouth,42.1934704,-70.72667,2021,atm
Massachusetts,Norfolk,42.1674636,-71.0078053,2021,atm
Connecticut,New Haven,41.5555314,-73.0343311,2021,atm
Florida,Pasco,28.2301752,-82.2085108,2021,atm
Florida,Pasco,28.1859391,-82.4657202,2021,atm
Florida,Pasco,28.3376622,-82.1870085,2021,atm
Iowa,Linn,41.9775289,-91.6425061,2021,atm
California,Orange,33.6654863,-117.9888678,2021,atm
Arkansas,Benton,36.3325086,-94.1472379,2021,atm
Louisiana,St. Landry,30.5185492,-92.070474,2021,atm
Louisiana,East Baton Rouge,30.6484496,-91.1060216,2021,atm
Louisiana,East Baton Rouge,30.4261787,-91.1503544,2021,atm
Louisiana,Lafayette,30.140304,-91.946948,2021,atm
Louisiana,Livingston,30.4740141,-90.8628324,2021,atm
Louisiana,St. Martin,30.3131662,-91.8319506,2021,atm
Louisiana,Lafayette,30.150555,-92.093034,2021,atm
Louisiana,Lafayette,30.21077,-92.027282,2021,atm
North Carolina,Wake,35.7257605,-78.8506269,2021,atm
Florida,Duval,30.2098827,-81.7981878,2021,atm
Minnesota,St. Louis,46.8162935,-92.1752082,2021,atm
Wisconsin,Eau Claire,44.8503124,-91.4778211,2021,atm
Wisconsin,Waupaca,44.3558124,-89.0814395,2021,atm
Wisconsin,Douglas,46.7201184,-92.0844901,2021,atm
Oregon,Clackamas,45.3760952,-122.5995687,2021,atm
Oregon,Multnomah,45.5303658,-122.6336527,2021,atm
Illinois,Winnebago,42.46968,-89.0477451,2021,atm
Pennsylvania,Erie,42.1371934,-80.0662845,2021,atm
Maryland,Queen Anne's,38.9737231,-76.3265009,2021,atm
North Carolina,Forsyth,36.0198772,-80.4068828,2021,atm
New Jersey,Passaic,40.9073514,-74.1491589,2021,atm
Arizona,Mohave,35.2542379,-114.0128879,2021,atm
Michigan,Shiawassee,43.0049209,-84.1709181,2021,atm
Georgia,Bibb,32.8103159,-83.647,2021,atm
Pennsylvania,Delaware,39.9056839,-75.2783935,2021,atm
South Carolina,Charleston,32.8855215,-80.0678944,2021,atm
Indiana,Howard,40.4626703,-86.134251,2021,atm
Oklahoma,Rogers,36.3945874,-95.5485317,2021,atm
Montana,Yellowstone,45.7768175,-108.5405638,2021,atm
Connecticut,New Haven,41.2365035,-72.9866375,2021,atm
Connecticut,New Haven,41.3354062,-72.8997047,2021,atm
Connecticut,Middlesex,41.603279,-72.7025577,2021,atm
Connecticut,New Haven,41.3215053,-72.8506028,2021,atm
New Jersey,Monmouth,40.2041344,-74.0264778,2021,atm
Illinois,Cook,41.6223595,-87.5390832,2021,atm
Florida,Seminole,28.666413,-81.431655,2021,atm
Tennessee,Loudon,35.7355806,-84.3446291,2021,atm
Texas,Galveston,29.3749057,-94.9622704,2021,atm
Tennessee,Dickson,36.0715852,-87.3807369,2021,atm
North Carolina,Durham,35.9844908,-78.8985438,2021,atm
Tennessee,Obion,36.4140023,-89.0573844,2021,atm
Missouri,Scott,36.8788935,-89.578829,2021,atm
Missouri,Dunklin,36.2368579,-90.0625063,2021,atm
Illinois,Jefferson,38.3180389,-88.8907947,2021,atm
Missouri,Butler,36.7634988,-90.4121485,2021,atm
Tennessee,Madison,35.6844048,-88.8617972,2021,atm
Illinois,Williamson,37.7302404,-88.9656312,2021,atm
Arkansas,Saline,34.4966466,-92.5396633,2021,atm
Ohio,Seneca,41.1134555,-83.1867325,2021,atm
Ohio,Sandusky,41.3989391,-83.1072146,2021,atm
Ohio,Huron,41.249483,-82.585199,2021,atm
Ohio,Erie,41.3863836,-82.6475445,2021,atm
Ohio,Ottawa,41.5145685,-82.9123596,2021,atm
Massachusetts,Barnstable,41.648601,-70.291336,2021,atm
Arizona,Maricopa,33.5249335,-112.1086966,2021,atm
Kentucky,Kenton,38.95444,-84.54083,2021,atm
Florida,Palm Beach,26.7836705,-80.0527283,2021,atm
Georgia,Fulton,33.6508704,-84.4499309,2021,atm
Kentucky,Jefferson,38.1633779,-85.7790957,2021,atm
Texas,Tarrant,32.6089706,-97.1809514,2021,atm
Texas,Jefferson,30.0399093,-94.1162996,2021,atm
Georgia,Hall,34.3025696,-83.8155205,2021,atm
New Jersey,Essex,40.7246651,-74.2400719,2021,atm
California,Los Angeles,33.8079559,-118.3274704,2021,atm
Ohio,Seneca,41.1563836,-83.4111294,2021,atm
Massachusetts,Plymouth,42.0916109,-70.7063977,2021,atm
Illinois,Lake,42.3883964,-87.8438732,2021,atm
Massachusetts,Plymouth,41.8829074,-70.9131016,2021,atm
Illinois,DuPage,41.732928,-88.231546,2021,atm
Illinois,Kendall,41.6866766,-88.33928,2021,atm
Kentucky,Jefferson,38.1944547,-85.8262682,2021,atm
California,Orange,33.7594101,-117.9492889,2021,atm
Pennsylvania,Lycoming,41.2019197,-77.2747159,2021,atm
Iowa,Mahaska,41.2963737,-92.6417464,2021,atm
Iowa,Marshall,42.0468176,-92.9082052,2021,atm
Iowa,Dickinson,43.4233082,-95.1264819,2021,atm
Iowa,Polk,41.550285,-93.6259954,2021,atm
Pennsylvania,Lackawanna,41.430483,-75.690835,2021,atm
Indiana,Lawrence,38.9687009,-86.5481998,2021,atm
California,Los Angeles,34.1904988,-118.1494666,2021,atm
Maryland,Harford,39.431611,-76.3363352,2021,atm
California,Los Angeles,33.8732054,-118.3274464,2021,atm
North Carolina,Watauga,36.2100173,-81.6737455,2021,atm
North Carolina,Catawba,35.701052,-81.2908087,2021,atm
Kansas,Montgomery,37.0383086,-95.599232,2021,atm
Virginia,Danville City,36.5481695,-79.461583,2021,atm
Illinois,Cook,41.7467979,-87.8380363,2021,atm
Florida,Brevard,28.5580171,-80.8070893,2021,atm
South Carolina,Kershaw,34.1928165,-80.6882628,2021,atm
North Carolina,Cabarrus,35.4643706,-80.5937108,2021,atm
Ohio,Franklin,40.0412937,-82.9779819,2021,atm
North Dakota,Ward,48.3721477,-101.2979093,2021,atm
North Dakota,Ward,48.2422816,-101.2874163,2021,atm
North Carolina,Cleveland,35.2286879,-81.3534454,2021,atm
Florida,Pasco,28.32831,-82.69733,2021,atm
California,Riverside,33.8155204,-116.4673811,2021,atm
Indiana,Marion,39.7777903,-86.290461,2021,atm
Indiana,Marion,39.7813889,-86.0444444,2021,atm
Indiana,Marion,39.6907592,-86.1362704,2021,atm
Kentucky,Jefferson,38.2476488,-85.7953504,2021,atm
Kentucky,Jefferson,38.1674613,-85.6832809,2021,atm
New Jersey,Middlesex,40.4500774,-74.3141448,2021,atm
North Carolina,Alamance,36.0806679,-79.5140852,2021,atm
Wyoming,Laramie,41.104812,-104.8010961,2021,atm
Florida,Miami-Dade,25.7756911,-80.2719904,2021,atm
Illinois,Lake,42.2690791,-88.0012835,2021,atm
Indiana,Tippecanoe,40.4241339,-86.9075445,2021,atm
Ohio,Lorain,41.4052164,-82.1339835,2021,atm
Texas,Travis,30.3277811,-97.9633843,2021,atm
Illinois,Lake,42.179609,-88.0779765,2021,atm
North Carolina,Chatham,35.819251,-79.01702,2021,atm
Tennessee,Sullivan,36.4027088,-82.3473295,2021,atm
Florida,Pinellas,27.9040908,-82.7877551,2021,atm
Ohio,Hamilton,39.1991046,-84.6002532,2021,atm
Texas,Bexar,29.3559765,-98.4482288,2021,atm
Oregon,Wasco,45.6017892,-121.1824997,2021,atm
Illinois,Bureau,41.3203933,-89.2001807,2021,atm
Indiana,Marion,39.8220029,-86.2599028,2021,atm
Indiana,Marion,39.7992003,-85.9916734,2021,atm
Kentucky,Jefferson,38.2202778,-85.7625,2021,atm
North Carolina,Moore,35.149737,-79.420716,2021,atm
North Carolina,Randolph,35.9156727,-79.9667216,2021,atm
Virginia,Hanover,37.7464365,-77.4708621,2021,atm
Connecticut,Hartford,42.0217139,-72.5407334,2021,atm
Connecticut,Hartford,41.7838106,-72.6135685,2021,atm
Massachusetts,Middlesex,42.3440396,-71.5631254,2021,atm
Oklahoma,Oklahoma,35.5388889,-97.5652778,2021,atm
Michigan,Genesee,42.9737772,-83.6779347,2021,atm
New Jersey,Bergen,40.785314,-74.135361,2021,atm
Michigan,Genesee,43.0383114,-83.7048754,2021,atm
Iowa,Dubuque,42.5063912,-90.6681912,2021,atm
Illinois,Montgomery,39.1779991,-89.6628295,2021,atm
New Jersey,Passaic,40.8861398,-74.2431842,2021,atm
California,Kern,35.7696295,-119.2520771,2021,atm
Florida,Palm Beach,26.8573374,-80.0955588,2021,atm
Illinois,DeKalb,41.9310648,-88.7573104,2021,atm
Nevada,Clark,36.1151541,-115.1497063,2021,atm
Texas,Tarrant,32.6851369,-97.2807222,2021,atm
California,Kern,35.3171498,-119.0304746,2021,atm
Massachusetts,Worcester,42.2509196,-71.7658024,2021,atm
California,Los Angeles,34.1872286,-118.3880979,2021,atm
California,San Joaquin,37.809853,-121.216418,2021,atm
Iowa,Wapello,40.9989711,-92.4106748,2021,atm
Florida,Pasco,28.2499278,-82.7166101,2021,atm
Massachusetts,Barnstable,41.6859892,-70.0744513,2021,atm
Florida,Duval,30.3522359,-81.7225846,2021,atm
Wisconsin,Milwaukee,42.9143906,-87.8832321,2021,atm
Massachusetts,Bristol,42.031958,-71.218241,2021,atm
New Hampshire,Hillsborough,42.9815315,-71.4519496,2021,atm
Tennessee,Davidson,36.1777705,-86.7496968,2021,atm
Illinois,Macon,39.8763563,-88.9562921,2021,atm
Florida,Lee,26.4309404,-81.8074073,2021,atm
Ohio,Medina,41.1344922,-81.8642216,2021,atm
Ohio,Lorain,41.4435614,-82.2298481,2021,atm
Georgia,Gwinnett,33.8705299,-84.1626176,2021,atm
Ohio,Butler,39.5110822,-84.3652738,2021,atm
Ohio,Ross,39.3334905,-83.0187446,2021,atm
Illinois,Cook,41.8832037,-87.8830284,2021,atm
Ohio,Medina,41.025291,-81.7281988,2021,atm
Florida,Charlotte,26.9730508,-82.2086623,2021,atm
Ohio,Defiance,41.2676515,-84.3489021,2021,atm
Georgia,Clarke,33.9938233,-83.3344571,2021,atm
Indiana,St. Joseph,41.7451712,-86.2501805,2021,atm
Indiana,Madison,40.099652,-85.7115102,2021,atm
Ohio,Stark,40.9219911,-81.1062231,2021,atm
West Virginia,Raleigh,37.7283301,-81.2431107,2021,atm
Indiana,Madison,40.0615506,-85.677253,2021,atm
Wisconsin,Brown,44.5120149,-88.0101644,2021,atm
Indiana,Marion,39.6703464,-86.2690459,2021,atm
Indiana,Marion,39.754536,-86.1027649,2021,atm
Hawaii,Honolulu,21.2875537,-157.8285393,2021,atm
Ohio,Marion,40.589098,-83.1071517,2021,atm
Texas,Hays,29.8850209,-97.9413262,2021,atm
Georgia,Douglas,33.7056339,-84.7712501,2021,atm
Ohio,Franklin,39.9298331,-82.8801713,2021,atm
Colorado,Jefferson,39.7916909,-105.0681167,2021,atm
Massachusetts,Worcester,42.1776757,-71.8731219,2021,atm
New Jersey,Camden,39.9517149,-75.0768538,2021,atm
Indiana,Monroe,39.1649504,-86.5287441,2021,atm
Florida,Miami-Dade,25.7878521,-80.1321507,2021,atm
Tennessee,Knox,36.0059989,-83.7710873,2021,atm
Ohio,Cuyahoga,41.5800766,-81.5494206,2021,atm
Texas,El Paso,31.9015285,-106.4063035,2021,atm
California,Riverside,33.6882095,-117.1871123,2021,atm
Connecticut,Fairfield,41.3889272,-73.435446,2021,atm
Massachusetts,Suffolk,42.2695692,-71.0940093,2021,atm
Texas,El Paso,31.7966997,-106.5107658,2021,atm
Florida,Pasco,28.1854164,-82.417977,2021,atm
New Jersey,Bergen,40.8304209,-74.0931152,2021,atm
Oregon,Washington,45.447309,-122.7662213,2021,atm
Pennsylvania,Montgomery,40.1133146,-75.3409303,2021,atm
Illinois,Will,41.522763,-88.108905,2021,atm
Indiana,Marion,39.77416,-86.128701,2021,atm
Arizona,Maricopa,33.5813676,-112.2426757,2021,atm
Texas,Gregg,32.5119678,-94.8263352,2021,atm
Ohio,Stark,40.7426089,-81.3717894,2021,atm
New Jersey,Union,40.6275699,-74.2708338,2021,atm
Massachusetts,Middlesex,42.470147,-71.1490988,2021,atm
Massachusetts,Essex,42.7780422,-71.0859199,2021,atm
Massachusetts,Middlesex,42.6692679,-71.3267434,2021,atm
Arizona,Maricopa,33.3873891,-111.8404204,2021,atm
Texas,Dallas,32.8718252,-96.7641394,2021,atm
Ohio,Cuyahoga,41.3440626,-81.8264186,2021,atm
Tennessee,Sullivan,36.5050989,-82.5540428,2021,atm
California,Los Angeles,33.9570235,-118.3957842,2021,atm
California,Orange,33.8597004,-117.9444421,2021,atm
North Carolina,Wake,35.8361996,-78.5828877,2021,atm
Massachusetts,Bristol,41.6498433,-70.9285571,2021,atm
Mississippi,Harrison,30.4694546,-89.1019778,2021,atm
North Carolina,Onslow,34.7311692,-77.4751041,2021,atm
Ohio,Cuyahoga,41.424196,-81.865123,2021,atm
Virginia,Winchester City,39.1680949,-78.180103,2021,atm
Ohio,Franklin,39.9682324,-83.006251,2021,atm
Arkansas,Craighead,35.8289995,-90.7267165,2021,atm
North Carolina,Wake,35.7791043,-78.6071357,2021,atm
Iowa,Jasper,41.6887574,-93.0763221,2021,atm
Pennsylvania,Lebanon,40.3317799,-76.4247176,2021,atm
Pennsylvania,Centre,40.7917104,-77.8657815,2021,atm
Michigan,Ottawa,42.78376,-86.100481,2021,atm
California,Orange,33.6476587,-117.911978,2021,atm
Illinois,Kane,41.8902443,-88.4722587,2021,atm
Georgia,Fulton,33.7535965,-84.4745629,2021,atm
Ohio,Crawford,40.8019807,-82.9753251,2021,atm
Florida,Pinellas,27.9855381,-82.7548308,2021,atm
Florida,Pinellas,27.8068775,-82.7118826,2021,atm
California,Los Angeles,34.23586,-118.467164,2021,atm
Wisconsin,Manitowoc,44.1539176,-87.6614566,2021,atm
South Carolina,Charleston,32.7866733,-80.0146815,2021,atm
New Jersey,Hudson,40.7672527,-74.0291261,2021,atm
Texas,Harris,29.7834502,-95.3035028,2021,atm
Arizona,Maricopa,33.4951447,-111.8998835,2021,atm
North Carolina,Onslow,34.7980778,-77.4380602,2021,atm
Texas,Travis,30.2221402,-97.9566673,2021,atm
Texas,Travis,30.3506009,-97.6765164,2021,atm
Virginia,Chesapeake City,36.8440658,-76.4256442,2021,atm
Texas,El Paso,31.78394,-106.439585,2021,atm
Ohio,Geauga,41.5328782,-81.1938036,2021,atm
Missouri,Clay,39.2075123,-94.4810151,2021,atm
North Carolina,Craven,35.0952931,-77.117999,2021,atm
New Jersey,Ocean,39.6259799,-74.314836,2021,atm
Illinois,Cook,41.9076156,-87.8606304,2021,atm
Ohio,Montgomery,39.82694,-84.1978479,2021,atm
Massachusetts,Norfolk,42.1797462,-71.2050074,2021,atm
Connecticut,Hartford,41.821998,-72.543871,2021,atm
Colorado,Arapahoe,39.6903963,-104.8895724,2021,atm
New Hampshire,Rockingham,42.8747136,-70.8705144,2021,atm
Texas,Guadalupe,29.5579621,-98.2808635,2021,atm
West Virginia,Kanawha,38.3203951,-81.7167743,2021,atm
Colorado,Larimer,40.4309684,-105.0769078,2021,atm
West Virginia,Kanawha,38.415555,-81.794859,2021,atm
Maryland,Baltimore,39.3243278,-76.4592688,2021,atm
Georgia,Muscogee,32.5376723,-84.9015309,2021,atm
Illinois,Cook,42.0271901,-87.9411777,2021,atm
Kentucky,Shelby,38.187687,-85.2109342,2021,atm
Florida,Escambia,30.5098686,-87.2171757,2021,atm
Alabama,Houston,31.238118,-85.408675,2021,atm
Ohio,Franklin,40.0853959,-82.957469,2021,atm
Ohio,Montgomery,39.8386205,-84.2587946,2021,atm
Tennessee,Hamblen,36.2095175,-83.2890701,2021,atm
Pennsylvania,Lycoming,41.2392634,-77.05865,2021,atm
Pennsylvania,Mifflin,40.6069115,-77.5646041,2021,atm
Pennsylvania,Lycoming,41.2284641,-76.9896201,2021,atm
Texas,Bexar,29.4273103,-98.4613129,2021,atm
New Jersey,Atlantic,39.3442584,-74.4701704,2021,atm
Michigan,Jackson,42.2690303,-84.4034366,2021,atm
West Virginia,Kanawha,38.3195442,-81.5778509,2021,atm
West Virginia,Kanawha,38.3885211,-81.8311807,2021,atm
California,Riverside,33.8779478,-117.6497333,2021,atm
New Jersey,Camden,39.7786827,-74.985873,2021,atm
Texas,Rockwall,32.9294613,-96.467746,2021,atm
Georgia,Glynn,31.1592956,-81.3875616,2021,atm
Illinois,Cook,42.0413073,-87.6832251,2021,atm
Texas,Travis,30.2896548,-97.7473102,2021,atm
Oregon,Polk,44.9295023,-123.3163119,2021,atm
Florida,Hillsborough,27.9958585,-82.3734283,2021,atm
Michigan,Oakland,42.5655526,-83.1274999,2021,atm
Michigan,Macomb,42.5905297,-83.0301806,2021,atm
Michigan,Kent,42.9900161,-85.6788038,2021,atm
California,Los Angeles,33.9698744,-118.2250377,2021,atm
Massachusetts,Norfolk,42.136614,-71.1126382,2021,atm
New Jersey,Bergen,40.8164391,-73.9902667,2021,atm
Massachusetts,Norfolk,42.259009,-71.178242,2021,atm
Georgia,DeKalb,33.7532368,-84.265719,2021,atm
New Jersey,Middlesex,40.5089434,-74.3709809,2021,atm
Arizona,Pima,32.1783038,-110.9569571,2021,atm
New Jersey,Middlesex,40.4882595,-74.4390624,2021,atm
Florida,Pinellas,27.7203035,-82.7400033,2021,atm
Ohio,Franklin,39.8432808,-83.1265954,2021,atm
New Jersey,Ocean,40.0791883,-74.0870597,2021,atm
Ohio,Clark,39.9236506,-83.775996,2021,atm
Florida,Pasco,28.2568347,-82.1892789,2021,atm
California,Orange,33.8280203,-117.9115888,2021,atm
Kentucky,Daviess,37.7369775,-87.0921176,2021,atm
Kentucky,Daviess,37.7574551,-87.1451532,2021,atm
Ohio,Franklin,39.985989,-83.075203,2021,atm
California,Contra Costa,37.9789278,-122.0268167,2021,atm
Florida,Seminole,28.6125,-81.2052778,2021,atm
Florida,Seminole,28.7686565,-81.280595,2021,atm
Connecticut,New Haven,41.4954878,-73.162215,2021,atm
Georgia,Fulton,33.7484626,-84.3952308,2021,atm
District of Columbia,District of Columbia,38.9218933,-77.0727601,2021,atm
Pennsylvania,Clearfield,41.2082812,-78.5751216,2021,atm
Utah,Salt Lake,40.7418654,-111.9164263,2021,atm
Wisconsin,Sheboygan,43.7322261,-87.7207749,2021,atm
Michigan,Kent,42.9278888,-85.693101,2021,atm
Indiana,Elkhart,41.6863414,-86.0143905,2021,atm
Iowa,Warren,41.3716488,-93.5588003,2021,atm
Indiana,Allen,41.0503219,-85.1339318,2021,atm
Missouri,Newton,36.9689872,-94.4317016,2021,atm
Indiana,Delaware,40.1972239,-85.3939983,2021,atm
New Jersey,Somerset,40.6288846,-74.441282,2021,atm
Illinois,Lake,42.4346367,-87.82303,2021,atm
Maryland,Montgomery,39.0890474,-77.152825,2021,atm
Illinois,Lake,42.4784794,-88.0997678,2021,atm
Wisconsin,Rock,42.523898,-89.0100288,2021,atm
Wisconsin,Racine,42.717141,-87.84274,2021,atm
Michigan,Lenawee,41.991745,-83.9572062,2021,atm
California,San Francisco,37.7703822,-122.4448653,2021,atm
Indiana,Vanderburgh,37.98081,-87.597029,2021,atm
Florida,Palm Beach,26.9378507,-80.077261,2021,atm
South Carolina,Lexington,33.9315724,-81.2912651,2021,atm
South Carolina,Richland,34.0996224,-81.1786827,2021,atm
South Carolina,Richland,34.0120909,-81.0418916,2021,atm
South Carolina,Lexington,33.9784191,-81.1981175,2021,atm
South Carolina,Richland,33.9919352,-80.9783773,2021,atm
South Carolina,Lexington,34.0073322,-81.1413676,2021,atm
South Carolina,Richland,34.1067844,-80.8309297,2021,atm
South Carolina,Richland,34.0637036,-81.0483785,2021,atm
South Carolina,Lexington,33.9587734,-81.0908794,2021,atm
Kansas,Cherokee,37.3374654,-94.7040367,2021,atm
Indiana,Hendricks,39.6754828,-86.3691534,2021,atm
Florida,Broward,26.0711854,-80.3462215,2021,atm
Virginia,Norfolk City,36.91247392,-76.25572801,2021,atm
Florida,Broward,26.1129767,-80.1367087,2021,atm
Kentucky,Warren,36.9890582,-86.4576087,2021,atm
California,Los Angeles,33.8711642,-118.1688415,2021,atm
California,Riverside,33.8275882,-116.545796,2021,atm
Massachusetts,Plymouth,42.0948803,-70.7938428,2021,atm
Connecticut,Hartford,41.674269,-72.804722,2021,atm
Georgia,Gwinnett,33.9689704,-83.999699,2021,atm
Tennessee,Washington,36.409772,-82.47538,2021,atm
Massachusetts,Hampden,42.0972229,-72.5651285,2021,atm
Michigan,Ingham,42.6614109,-84.5917616,2021,atm
Ohio,Wood,41.2978167,-83.6509188,2021,atm
Georgia,Glynn,31.2533069,-81.5536106,2021,atm
Indiana,Lake,41.5495026,-87.4181557,2021,atm
Florida,Volusia,29.0799656,-81.3054043,2021,atm
Florida,Marion,29.2326712,-82.1509346,2021,atm
Oregon,Douglas,43.2623716,-123.4044504,2021,atm
Arizona,Mohave,35.1194537,-114.59516,2021,atm
New Jersey,Morris,41.004751,-74.342562,2021,atm
California,San Diego,32.5941716,-117.0390894,2021,atm
Illinois,LaSalle,41.5538812,-89.0667583,2021,atm
North Carolina,Alamance,36.074631,-79.2759769,2021,atm
Georgia,Cobb,34.0131176,-84.5487592,2021,atm
New Jersey,Atlantic,39.529572,-74.6464291,2021,atm
South Carolina,Darlington,34.2985853,-79.8781803,2021,atm
Texas,Gregg,32.5028364,-94.760861,2021,atm
Missouri,Buchanan,39.7124344,-94.8627229,2021,atm
North Carolina,Davidson,35.8912817,-80.0718665,2021,atm
Massachusetts,Essex,42.719091,-71.1962249,2021,atm
New Jersey,Monmouth,40.1083034,-74.0599575,2021,atm
Connecticut,Fairfield,41.1774462,-73.1976054,2021,atm
Texas,Denton,33.0149854,-96.9453513,2021,atm
Utah,Utah,40.3654797,-111.7499611,2021,atm
Utah,Salt Lake,40.6102301,-112.0050151,2021,atm
Texas,Travis,30.1303129,-97.6436963,2021,atm
Wisconsin,Dane,43.1791624,-89.237082,2021,atm
California,Los Angeles,34.0575202,-117.9355441,2021,atm
California,San Bernardino,34.1067439,-117.525231,2021,atm
Massachusetts,Bristol,41.9392124,-71.0531661,2021,atm
Arizona,Maricopa,33.4796104,-112.1520451,2021,atm
Indiana,Porter,41.6114543,-87.070728,2021,atm
Indiana,Porter,41.5973731,-87.1730993,2021,atm
North Carolina,Rockingham,36.368,-79.720346,2021,atm
Indiana,Porter,41.4681317,-87.0655288,2021,atm
Tennessee,Carter,36.344751,-82.2365258,2021,atm
Tennessee,Sullivan,36.5324508,-82.3276816,2021,atm
Tennessee,Washington,36.316727,-82.368211,2021,atm
Tennessee,Unicoi,36.1589965,-82.4017237,2021,atm
Tennessee,Washington,36.3330483,-82.3411045,2021,atm
Texas,Cameron,26.2489489,-97.7291067,2021,atm
Texas,Hidalgo,26.0936111,-98.2016667,2021,atm
Arkansas,Monroe,34.9130096,-91.1944198,2021,atm
Illinois,White,38.240231,-87.9995356,2021,atm
Illinois,Williamson,37.6200278,-88.9859814,2021,atm
Texas,McLennan,31.650734,-97.0985177,2021,atm
Wisconsin,Monroe,43.9638124,-90.3756618,2021,atm
Illinois,Clark,39.42468,-87.691606,2021,atm
Texas,Sutton,30.5804486,-100.6461265,2021,atm
Missouri,Pulaski,37.8363336,-92.1003536,2021,atm
Illinois,Washington,38.4364639,-89.5346232,2021,atm
Texas,Bowie,33.4773993,-94.409702,2021,atm
New Jersey,Ocean,40.0554783,-74.221123,2021,atm
Massachusetts,Middlesex,42.3960756,-71.1220635,2021,atm
Illinois,Sangamon,39.7132573,-89.649135,2021,atm
Illinois,Lee,41.8227218,-89.4751345,2021,atm
Illinois,Bureau,41.4029443,-89.4685448,2021,atm
Wisconsin,Dane,42.9984812,-89.1997741,2021,atm
Illinois,LaSalle,41.3789415,-88.7770452,2021,atm
Illinois,Winnebago,42.2085253,-89.1077166,2021,atm
Illinois,Sangamon,39.8306088,-89.5836928,2021,atm
Illinois,McLean,40.3104396,-89.1688475,2021,atm
Illinois,Cook,41.8314794,-87.694488,2021,atm
