id,lat,lon,category,name,created_on,geolocation_degrees,promoted,Street_Num,Street_Name,City,County,State,Country,Zip
58065,26.6381526,-80.1117841,atm,RKP Discount Beverage,1615286119,"80°6'42.42""W, 26°38'17.35""N",TRUE,2650,Florida 809,West Palm Beach,Palm Beach County,Florida,United States,33415
9097,38.88734172,-76.89792931,atm,Bitcoin ATM,1483676509,"76°53'52.55""W, 38°53'14.43""N",,6306,Addison Road,Capitol Heights,Prince George's County,Maryland,United States,20743
13807,38.79029385,-77.01407433,atm,Bitcoin ATM,1524668016,"77°0'50.67""W, 38°47'25.06""N",,11,North Cove Terrace,Oxon Hill,Prince George's County,Maryland,United States,20745
56610,39.17900463,-77.23979831,atm,Bitcoin ATM,1615232711,"77°14'23.27""W, 39°10'44.42""N",,11526,Middlebrook Road,Germantown,Montgomery County,Maryland,United States,20876
56611,27.90852794,-82.50510335,default,Tampa Sports & Wellness Chiropractic,1615242750,"82°30'18.37""W, 27°54'30.7""N",,3710,West Euclid Avenue,Tampa,Hillsborough County,Florida,United States,33629
13808,38.78041284,-77.15156436,atm,Bitcoin ATM,1524669491,"77°9'5.63""W, 38°46'49.49""N",,6306,Grovedale Drive,Alexandria,Fairfax County,Virginia,United States,22310
16888,38.80366428,-76.99032068,atm,Bitcoin ATM,1549334780,"76°59'25.15""W, 38°48'13.19""N",,6211,Livingston Road,Oxon Hill,Prince George's County,Maryland,United States,20745
21901,38.9840487,-78.18276644,atm,Bitcoin ATM ,1583550727,"78°10'57.96""W, 38°59'2.58""N",,8002,Winchester Road,Front Royal,Warren County,Virginia,United States,22630
23612,39.02305131,-77.14935958,atm,Bitcoin ATM,1607617501,"77°8'57.69""W, 39°1'22.98""N",,10211,Westlake Drive,Bethesda,Montgomery County,Maryland,United States,20817
23692,38.92622229,-76.9813031,atm,Bitcoin ATM,1609279534,"76°58'52.69""W, 38°55'34.4""N",,1611,Rhode Island Avenue Northeast,Washington,,District of Columbia,United States,20018
43776,41.20932435,-73.14767003,default,"The Detail Shop, LLC",1614451754,"73°8'51.61""W, 41°12'33.57""N",,103,Albert Avenue,Stratford,Fairfield County,Connecticut,United States,6614
86744,30.36105366,-97.9525625,default,Lakeway Cosmetic Dentistry,1617035620,"97°57'9.22""W, 30°21'39.79""N",,401,Ranch Road 620 South,Lakeway,Travis County,Texas,United States,78734
36668,38.80609728,-90.54252505,default,Pierson Plumbing,1613976446,"90°32'33.09""W, 38°48'21.95""N",,2866,Quenley Street,Saint Charles,St. Charles County,Missouri,United States,63301
73827,46.71133968,-122.9568601,default,CoinMe ATM,1616285887,"122°57'24.7""W, 46°42'40.82""N",,505,South Tower Avenue,Centralia,Lewis County,Washington,United States,98531
23859,33.1754837,-96.7212048,atm,7-Eleven,1612977050,"96°43'16.34""W, 33°10'31.74""N",TRUE,7990,Eldorado Parkway,McKinney,Collin County,Texas,United States,75070
23865,35.6478542,-97.4817122,atm,777 Food Mart,1612977053,"97°28'54.16""W, 35°38'52.28""N",TRUE,700,South Broadway,Edmond,Oklahoma County,Oklahoma,United States,73034
23903,40.7703181,-96.67241,atm,Alohma Lincoln South,1612977065,"96°40'20.68""W, 40°46'13.15""N",TRUE,4230,South 33rd Street,Lincoln,Lancaster County,Nebraska,United States,68506
49472,41.2400535,-75.8850577,atm,Beer Buzz,1614782443,"75°53'6.21""W, 41°14'24.19""N",TRUE,200,South Pennsylvania Avenue,Wilkes-Barre,Luzerne County,Pennsylvania,United States,18701
24066,43.0330556,-85.6663889,atm,Cap & Cork Liquor Store / Check Cashing / Party Store,1612977111,"85°39'59.0""W, 43°1'59.0""N",TRUE,3924,West River Drive Northeast,Comstock Park,Kent County,Michigan,United States,49321
49473,33.9981496,-118.0554449,atm,Chevron Whittier,1614782486,"118°3'19.6""W, 33°59'53.34""N",TRUE,10808,Beverly Boulevard,Whittier,Los Angeles County,California,United States,90601
49475,34.6534988,-99.3344387,atm,Glass City - Altus,1614782549,"99°20'3.98""W, 34°39'12.6""N",TRUE,1423,North Main Street,Altus,Jackson County,Oklahoma,United States,73521
49476,45.186285,-89.683385,atm,Holiday,1614782564,"89°41'0.19""W, 45°11'10.63""N",TRUE,702,North Center Avenue,Merrill,Lincoln County,Wisconsin,United States,54452
49477,40.8957714,-73.9835309,atm,Jordan Convenience Corner,1614782584,"73°59'0.71""W, 40°53'44.78""N",TRUE,190,West Englewood Avenue,Englewood,Bergen County,New Jersey,United States,7631
39487,30.28575281,-97.49731064,default,Lone Star Nursery,1614144478,"97°29'50.32""W, 30°17'8.71""N",,20309,Trappers Trail,Manor,Travis County,Texas,United States,78653
82451,39.7716428,-105.0437946,shopping,FERAL,1616775266,"105°2'37.66""W, 39°46'17.91""N",,3936,Tennyson Street,Denver,Denver County,Colorado,United States,80212
82450,42.41539364,-71.0775733,shopping,Raw Dino (Raw dog food),1616772904,"71°4'39.26""W, 42°24'55.42""N",,420,Pearl Street,Malden,Middlesex County,Massachusetts,United States,2148
122743,32.83802681,-117.1231949,default,ClearMax Windows & Doors,1619216747,"117°7'23.5""W, 32°50'16.9""N",,9444,Chesapeake Drive,San Diego,San Diego County,California,United States,92123
148851,44.68187446,-76.41119957,attraction,Scheuermann Vineyard & Winery,1620742204,"76°24'40.32""W, 44°40'54.75""N",,82,Rebecca Lane,Westport,Leeds and Grenville United Counties,Ontario,Canada,K0G 1X0
52327,44.16151902,-70.49761534,atm,Maine Bitcoin BTM,1614958368,"70°29'51.42""W, 44°9'41.47""N",,1028,Main Street,Oxford,Oxford County,Maine,United States,4270
13867,43.65664851,-70.25157094,atm,Maine Bitcoin BTM,1525441632,"70°15'5.66""W, 43°39'23.93""N",,127,U.S. 1 Alternate,Portland,Cumberland County,Maine,United States,4101
52318,43.49123001,-70.45572996,atm,Maine Bitcoin BTM,1614956637,"70°27'20.63""W, 43°29'28.43""N",,80,Alfred Street,Biddeford,York County,Maine,United States,4005
52319,43.41074121,-70.7422328,atm,Maine Bitcoin BTM,1614956742,"70°44'32.04""W, 43°24'38.67""N",,1431,Main Street,Sanford,York County,Maine,United States,4073
52320,44.07908054,-69.18314517,atm,Maine Bitcoin BTM,1614956981,"69°10'59.32""W, 44°4'44.69""N",,177,Main Street,Thomaston,Knox County,Maine,United States,4861
14741,43.63245662,-70.33349097,atm,Maine Bitcoin BTM,1535641156,"70°20'0.57""W, 43°37'56.84""N",,617,Maine Mall Road,South Portland,Cumberland County,Maine,United States,4106
52321,44.08314219,-70.24708092,atm,Maine Bitcoin BTM,1614957151,"70°14'49.49""W, 44°4'59.31""N",,545,Minot Avenue,Auburn,Androscoggin County,Maine,United States,4210
52322,44.10166272,-70.18569052,atm,Maine Bitcoin BTM,1614957486,"70°11'8.49""W, 44°6'5.99""N",,571,Sabattus Street,Lewiston,Androscoggin County,Maine,United States,4240
52323,44.10162035,-70.18557787,default,Maine Bitcoin LLC,1614957785,"70°11'8.08""W, 44°6'5.83""N",,571,Maine 126,Lewiston,Androscoggin County,Maine,United States,4240
52324,44.12115175,-70.20340919,atm,Maine Bitcoin BTM,1614958153,"70°12'12.27""W, 44°7'16.15""N",,686,Main Street,Lewiston,Androscoggin County,Maine,United States,4240
52326,44.23185895,-70.51415384,atm,Maine Bitcoin BTM,1614958255,"70°30'50.95""W, 44°13'54.69""N",,108,Park Street,Paris,Oxford County,Maine,United States,4281
52328,44.33997194,-69.79223728,atm,Maine Bitcoin BTM,1614958548,"69°47'32.05""W, 44°20'23.9""N",,145,Civic Center Drive,Augusta,Kennebec County,Maine,United States,4330
52329,44.56267981,-69.6255219,atm,Maine Bitcoin BTM,1614958705,"69°37'31.88""W, 44°33'45.65""N",,87,College Avenue,Waterville,Kennebec County,Maine,United States,4901
12929,44.83036955,-68.74905109,atm,Maine Bitcoin BTM,1516577561,"68°44'56.58""W, 44°49'49.33""N",,663,Stillwater Avenue,Bangor,Penobscot County,Maine,United States,4401
52330,44.87164804,-69.28225279,atm,Maine Bitcoin BTM,1614959032,"69°16'56.11""W, 44°52'17.93""N",,560,Moosehead Trail,Newport,Penobscot County,Maine,United States,4953
49478,34.4448649,-92.8882869,atm,Malvern One Stop - Malvern,1614782607,"92°53'17.83""W, 34°26'41.51""N",TRUE,2364,U.S. 270,Malvern,Hot Spring County,Arkansas,United States,72104
49479,32.6948111,-85.2767129,atm,Marathon,1614782611,"85°16'36.17""W, 32°41'41.32""N",TRUE,5740,U.S. 29,Opelika,Lee County,Alabama,United States,36804
49480,43.0613398,-89.4963071,atm,Paradise Plus,1614782647,"89°29'46.71""W, 43°3'40.82""N",TRUE,6642,Mineral Point Road,Madison,Dane County,Wisconsin,United States,53705
46618,33.2639676,-86.8102263,atm,"PHARAOH Smoke Shop, Vape & Phone Repair",1614615954,"86°48'36.81""W, 33°15'50.28""N",TRUE,3569,Pelham Parkway,Pelham,Shelby County,Alabama,United States,35124
24782,30.1147654,-93.8213242,atm,Phillips 66,1612977327,"93°49'16.77""W, 30°6'53.16""N",TRUE,7411,Interstate 10,Orange,Orange County,Texas,United States,77630
24813,35.2188706,-97.4188074,atm,Popeyes Convenience Store,1612977334,"97°25'7.71""W, 35°13'7.93""N",TRUE,1491,Alameda Street,Norman,Cleveland County,Oklahoma,United States,73071
24814,26.0472649,-80.2252692,atm,Primo Liquors,1612977334,"80°13'30.97""W, 26°2'50.15""N",TRUE,5989,Stirling Road,Davie,Broward County,Florida,United States,33314
35250,33.8588889,-118.3908333,atm,Purple Haze Smoke Shop,1613932345,"118°23'27.0""W, 33°51'32.0""N",TRUE,504,California 1,Hermosa Beach,Los Angeles County,California,United States,90254
49481,30.8468016,-83.334633,atm,RaceWay,1614782677,"83°20'4.68""W, 30°50'48.49""N",TRUE,1406,Saint Augustine Road,Valdosta,Lowndes County,Georgia,United States,31602
49482,42.490049,-83.1462809,atm,Shell,1614782725,"83°8'46.61""W, 42°29'24.18""N",TRUE,110,North Washington Avenue,Royal Oak,Oakland County,Michigan,United States,48067
49483,41.6378955,-83.3700905,atm,Sunoco Gas Station,1614782767,"83°22'12.33""W, 41°38'16.42""N",TRUE,7410,Ohio 2,Oregon,Lucas County,Ohio,United States,43616
40935,32.4795975,-85.0039145,atm,Super Saver Express,1614241657,"85°0'14.09""W, 32°28'46.55""N",TRUE,900,20th Street,Phenix City,Russell County,Alabama,United States,36867
49484,34.6228932,-98.4231025,atm,Vapor 100 - Lawton #1,1614782811,"98°25'23.17""W, 34°37'22.42""N",TRUE,2310,Northwest Cache Road,Lawton,Comanche County,Oklahoma,United States,73505
49487,38.4783659,-78.0016824,atm,Westside grocery,1614782838,"78°0'6.06""W, 38°28'42.12""N",TRUE,519,Sperryville Pike,Culpeper,Culpeper County,Virginia,United States,22701
49488,44.9189672,-123.0443191,atm,Wild Side Smoke Shop,1614782842,"123°2'39.55""W, 44°55'8.28""N",TRUE,2320,Commercial Street Southeast,Salem,Marion County,Oregon,United States,97302
49486,27.7995606,-82.3354471,atm,Vibez Vapor Smoke Shop & CBD Dispensary 3,1614782831,"82°20'7.61""W, 27°47'58.42""N",TRUE,12953,U.S. 301,Riverview,Hillsborough County,Florida,United States,33578
46601,39.0138733,-94.5675333,atm,816 Smoke & Vape,1614615676,"94°34'3.12""W, 39°0'49.94""N",TRUE,1620,East 63rd Street,Kansas City,Jackson County,Missouri,United States,64110
46602,38.8695367,-99.3286734,atm,8th Street Laundry Services LLC,1614615676,"99°19'43.22""W, 38°52'10.33""N",TRUE,225,East 8th Street,Hays,Ellis County,Kansas,United States,67601
25412,26.4389336,-81.7698223,atm,A To Z Liquor,1613047027,"81°46'11.36""W, 26°26'20.16""N",TRUE,20301,Grande Oak Shoppes Drive,Estero,Lee County,Florida,United States,33928
46603,41.8651117,-80.7878901,atm,B B's Mini Mart,1614615704,"80°47'16.4""W, 41°51'54.4""N",TRUE,515,Center Street,Ashtabula,Ashtabula County,Ohio,United States,44004
40910,41.5066605,-87.6586525,atm,Busy B Laundromat Chicago Heights,1614241456,"87°39'31.15""W, 41°30'23.98""N",TRUE,403,West Lincoln Highway,Chicago Heights,Cook County,Illinois,United States,60411
46604,33.7934144,-83.6925099,atm,Chestnut Cupboard,1614615754,"83°41'33.04""W, 33°47'36.29""N",TRUE,1133,East Church Street,Monroe,Walton County,Georgia,United States,30655
46605,44.0594545,-103.2314169,atm,Common Cents Store,1614615773,"103°13'53.1""W, 44°3'34.04""N",TRUE,2660,Mount Rushmore Road,Rapid City,Pennington County,South Dakota,United States,57701
46606,43.7841686,-88.4103873,atm,East Johnson Laundry,1614615794,"88°24'37.39""W, 43°47'3.01""N",TRUE,949,East Johnson Street,Fond du Lac,Fond du Lac County,Wisconsin,United States,54935
46607,41.4639721,-75.6521183,atm,Empire smoke shop,1614615801,"75°39'7.63""W, 41°27'50.3""N",TRUE,547,Scranton Carbondale Highway,Scranton,Lackawanna County,Pennsylvania,United States,18508
46608,40.0604617,-75.6526525,atm,Exxon,1614615814,"75°39'9.55""W, 40°3'37.66""N",TRUE,100,Uwchlan Trail,Exton,Chester County,Pennsylvania,United States,19341
46609,44.058136,-121.3021636,atm,High Mountain Mist Vape HQ.,1614615847,"121°18'7.79""W, 44°3'29.29""N",TRUE,804,Northeast 3rd Street,Bend,Deschutes County,Oregon,United States,97701
46610,35.4482369,-80.6154113,atm,Home Town Mart,1614615855,"80°36'55.48""W, 35°26'53.65""N",TRUE,2020,Kannapolis Highway,Concord,Cabarrus County,North Carolina,United States,28027
46611,30.3182127,-81.7536629,atm,Jax Inn,1614615870,"81°45'13.19""W, 30°19'5.57""N",TRUE,460,Lane Avenue South,Jacksonville,Duval County,Florida,United States,32254
46612,33.6190637,-86.6843605,atm,Marathon Gas,1614615906,"86°41'3.7""W, 33°37'8.63""N",TRUE,1283,Center Point Parkway,Birmingham,Jefferson County,Alabama,United States,35215
46613,46.1889265,-123.8238516,atm,Mobil,1614615923,"123°49'25.87""W, 46°11'20.14""N",TRUE,1701,Marine Drive,Astoria,Clatsop County,Oregon,United States,97103
46614,44.0091725,-88.5848382,atm,"Motel 6 Oshkosh, WI",1614615930,"88°35'5.42""W, 44°0'33.02""N",TRUE,1015,South Washburn Street,Oshkosh,Winnebago County,Wisconsin,United States,54904
46615,36.1885778,-79.889484,atm,Mt. RushSmoke,1614615931,"79°53'22.14""W, 36°11'18.88""N",TRUE,4446,U.S. 220,Summerfield,Guilford County,North Carolina,United States,27358
46616,35.2522775,-80.4990055,atm,Natural Vibe Smoke Shop,1614615932,"80°29'56.42""W, 35°15'8.2""N",TRUE,4551,North Carolina 24,Midland,Cabarrus County,North Carolina,United States,28107
46617,33.202115,-87.577634,atm,One Stop Package Store,1614615941,"87°34'39.48""W, 33°12'7.61""N",TRUE,1002,Martin Luther King Junior Boulevard,Tuscaloosa,Tuscaloosa County,Alabama,United States,35401
24779,35.2858165,-93.1340159,atm,Phillips 66,1612977327,"93°8'2.46""W, 35°17'8.94""N",TRUE,801,North Arkansas Avenue,Russellville,Pope County,Arkansas,United States,72801
24788,30.0061538,-95.2658666,atm,Phoenix Rising Vapor 3,1612977328,"95°15'57.12""W, 30°0'22.15""N",TRUE,20036,U.S. 59,Humble,Harris County,Texas,United States,77338
24789,29.8498955,-95.6051832,atm,Phoenix Rising Vapor II CBD / Smoke,1612977329,"95°36'18.66""W, 29°50'59.62""N",TRUE,5630,North Eldridge Parkway,Houston,Harris County,Texas,United States,77041
46620,38.475,-107.895,atm,Pour House Wines & Spirits,1614615963,"107°53'42.0""W, 38°28'30.0""N",TRUE,10,Bristlecone Drive,Montrose,Montrose County,Colorado,United States,81403
46621,42.2756155,-83.3883286,atm,Puffers Tobacco Outlet,1614615965,"83°23'17.98""W, 42°16'32.22""N",TRUE,4318,South Wayne Road,Wayne,Wayne County,Michigan,United States,48184
35247,34.2284911,-118.5268596,atm,Purple Haze Smoke Shop,1613932345,"118°31'36.69""W, 34°13'42.57""N",TRUE,8678,Lindley Avenue,Los Angeles,Los Angeles County,California,United States,91325
46622,33.4157378,-111.5695141,atm,Pyramid Smoke Shop & Mini Market,1614615967,"111°34'10.25""W, 33°24'56.66""N",TRUE,2130,Apache Trail,Apache Junction,Pinal County,Arizona,United States,85120
46623,29.6474155,-81.6013344,atm,Raceway,1614615972,"81°36'4.8""W, 29°38'50.7""N",TRUE,200,U.S. 17,East Palatka,Putnam County,Florida,United States,32131
46625,36.1385462,-79.3445627,atm,Sandy Cross Citgo,1614616002,"79°20'40.43""W, 36°8'18.77""N",TRUE,2073,North Carolina 49,Burlington,Alamance County,North Carolina,United States,27217
46626,36.1385462,-79.3445627,atm,Sandy Cross Citgo,1614616002,"79°20'40.43""W, 36°8'18.77""N",TRUE,2073,North Carolina 49,Burlington,Alamance County,North Carolina,United States,27217
46627,34.7313129,-92.1513991,atm,Shell,1614616012,"92°9'5.04""W, 34°43'52.73""N",TRUE,11000,England Road,North Little Rock,Pulaski County,Arkansas,United States,72117
46628,34.556265,-92.336998,atm,Shell,1614616012,"92°20'13.19""W, 34°33'22.55""N",TRUE,21209,Arch Street Pike,Hensley,Saline County,Arkansas,United States,72065
40932,41.6305895,-83.5747919,atm,Stop & Go,1614241648,"83°34'29.25""W, 41°37'50.12""N",TRUE,1401,South Avenue,Toledo,Lucas County,Ohio,United States,43609
46633,40.0687782,-82.4104845,atm,Stop Mart,1614616040,"82°24'37.74""W, 40°4'7.6""N",TRUE,413,Mount Vernon Road,Newark,Licking County,Ohio,United States,43055
40933,39.0082523,-85.6314175,atm,Suds City Coin Laundry,1614241650,"85°37'53.1""W, 39°0'29.71""N",TRUE,432,North State Street,North Vernon,Jennings County,Indiana,United States,47265
40934,41.7166329,-83.6772266,atm,Sunoco Gas Station,1614241655,"83°40'38.02""W, 41°42'59.88""N",TRUE,5566,West Alexis Road,Sylvania,Lucas County,Ohio,United States,43560
46624,30.6210493,-81.645653,atm,RaceWay,1614615972,"81°38'44.35""W, 30°37'15.78""N",TRUE,462569,State Road 200,Yulee,Nassau County,Florida,United States,32097
25231,33.871044,-117.907319,atm,Town & Country Liquor,1612977508,"117°54'26.35""W, 33°52'15.76""N",TRUE,111,Raymond Avenue,Fullerton,Orange County,California,United States,92831
25233,44.6327137,-123.1055955,atm,Tri Valley Food Market & Deli,1612977509,"123°6'20.14""W, 44°37'57.77""N",TRUE,628,Southwest Ellsworth Street,Albany,Linn County,Oregon,United States,97321
46634,40.0604617,-75.6526525,atm,Uni-Mart #304,1614616079,"75°39'9.55""W, 40°3'37.66""N",TRUE,100,Uwchlan Trail,Exton,Chester County,Pennsylvania,United States,19341
25263,36.192859,-80.2788655,atm,VALERO,1612977523,"80°16'43.92""W, 36°11'34.29""N",TRUE,6116,University Parkway,Winston-Salem,Forsyth County,North Carolina,United States,27105
25264,36.0798505,-80.2385096,atm,VALERO,1612977523,"80°14'18.63""W, 36°4'47.46""N",TRUE,67,Waughtown Street,Winston-Salem,Forsyth County,North Carolina,United States,27127
25265,31.0619512,-97.4614928,atm,Valero,1612977524,"97°27'41.37""W, 31°3'43.02""N",TRUE,601,North Main Street,Belton,Bell County,Texas,United States,76513
25279,35.4057139,-80.8654167,atm,Vape House CBD,1612977530,"80°51'55.5""W, 35°24'20.57""N",TRUE,9810,Gilead Road,Huntersville,Mecklenburg County,North Carolina,United States,28078
40937,35.2124357,-101.9039139,atm,Vapor 100 - Amarillo #1,1614241680,"101°54'14.09""W, 35°12'44.77""N",TRUE,5722,Interstate 40 Business Loop,Amarillo,Potter County,Texas,United States,79106
46635,35.1611089,-101.9213907,atm,Vapor 100 - Amarillo #2,1614616088,"101°55'17.01""W, 35°9'39.99""N",TRUE,7401,Southwest 45th Avenue,Amarillo,Randall County,Texas,United States,79119
46636,35.1932258,-101.8080699,atm,Vapor 100 - Amarillo #3,1614616088,"101°48'29.05""W, 35°11'35.61""N",TRUE,11301,East I-40,Amarillo,Potter County,Texas,United States,79103
46637,37.5665357,-97.2753173,atm,Vapor 100 - Derby,1614616088,"97°16'31.14""W, 37°33'59.53""N",TRUE,1900,Johnson Drive,Derby,Sedgwick County,Kansas,United States,67037
46638,38.4259345,-96.216567,atm,Vapor 100 - Emporia,1614616089,"96°12'59.64""W, 38°25'33.36""N",TRUE,2326,Industrial Road,Emporia,Lyon County,Kansas,United States,66801
40938,36.3915569,-97.9323033,atm,Vapor 100 - Enid,1614241680,"97°55'56.29""W, 36°23'29.6""N",TRUE,4334,West Owen K Garriott Road,Enid,Garfield County,Oklahoma,United States,73703
46639,37.9895334,-100.8809179,atm,Vapor 100 - Garden City,1614616089,"100°52'51.3""W, 37°59'22.32""N",TRUE,913,West Mary Street,Garden City,Finney County,Kansas,United States,67846
46640,37.0692495,-100.920313,atm,Vapor 100 - Liberal,1614616089,"100°55'13.13""W, 37°4'9.3""N",TRUE,111,Tucker Road,Liberal,Seward County,Kansas,United States,67901
40939,34.197887,-101.7511942,atm,Vapor 100 - Plainview,1614241680,"101°45'4.3""W, 34°11'52.39""N",TRUE,1601,Kermit Drive,Plainview,Hale County,Texas,United States,79072
46641,37.676489,-97.2070812,atm,Vapor 100 - Wichita #1,1614616090,"97°12'25.49""W, 37°40'35.36""N",TRUE,11333,East Kellogg Street,Wichita,Sedgwick County,Kansas,United States,67207
40940,37.742658,-97.244022,atm,Vapor 100 - Wichita #2,1614241681,"97°14'38.48""W, 37°44'33.57""N",TRUE,3300,North Rock Road,Wichita,Sedgwick County,Kansas,United States,67226
46642,36.8713385,-94.8658035,atm,Vapor Maven,1614616107,"94°51'56.89""W, 36°52'16.82""N",TRUE,1207,East Steve Owens Boulevard,Miami,Ottawa County,Oklahoma,United States,74354
40941,37.2469475,-93.3126901,atm,Vapor World - Kansas Expy,1614241691,"93°18'45.68""W, 37°14'49.01""N",TRUE,2725-132,North Kansas Expressway,Springfield,Greene County,Missouri,United States,65803
46649,39.02005892,-77.01394558,atm,Bitcoin ATM,1614630151,"77°0'50.2""W, 39°1'12.21""N",,100,University Boulevard West,Silver Spring,Montgomery County,Maryland,United States,20901
46648,39.09493876,-77.15283036,atm,Bitcoin ATM,1614627758,"77°9'10.19""W, 39°5'41.78""N",,817,Hungerford Drive,Rockville,Montgomery County,Maryland,United States,20850
46645,23.44083973,-110.236221,lodging,Casa Oasis Todos Santos,1614617265,"110°14'10.4""W, 23°26'27.02""N",,,Pericues,Todos Santos,,Baja California Sur,Mexico,
46643,38.9708391,-95.2829234,atm,Vapor World - Lawrence,1614616108,"95°16'58.52""W, 38°58'15.02""N",TRUE,601,Kasold Drive,Lawrence,Douglas County,Kansas,United States,66049
40942,37.0551346,-93.3026396,atm,Vapor World - Nixa,1614241691,"93°18'9.5""W, 37°3'18.48""N",TRUE,411,Northview Road,Nixa,Christian County,Missouri,United States,65714
9691,33.62140522,-111.9161878,default,Flight Instructor,1492466307,"111°54'58.28""W, 33°37'17.06""N",,,,Scottsdale,Maricopa County,Arizona,United States,85260
40943,37.0038506,-93.2282837,atm,Vapor World - Ozark,1614241691,"93°13'41.82""W, 37°0'13.86""N",TRUE,1721,South 20th Street,Ozark,Christian County,Missouri,United States,65721
40944,37.1368947,-93.2726997,atm,Vapor World - Republic Rd,1614241691,"93°16'21.72""W, 37°8'12.82""N",TRUE,1378,East Republic Road,Springfield,Greene County,Missouri,United States,65804
40945,38.4464712,-90.9985405,atm,Vapor World - Union,1614241691,"90°59'54.75""W, 38°26'47.3""N",TRUE,309,State Highway 47,Union,Franklin County,Missouri,United States,63084
46644,35.5713071,-100.9671451,atm,Vapor World V+C - Pampa,1614616109,"100°58'1.72""W, 35°34'16.71""N",TRUE,211,30th Avenue West,Pampa,Gray County,Texas,United States,79065
40946,27.8529727,-82.2294872,atm,Vibez Vapor Smoke Shop Kratom bar & CBD Dispensary 6,1614241692,"82°13'46.15""W, 27°51'10.7""N",TRUE,15276,Fishhawk Boulevard,Lithia,Hillsborough County,Florida,United States,33547
40947,36.8724463,-87.501678,atm,West Side Laundry,1614241697,"87°30'6.04""W, 36°52'20.81""N",TRUE,1125,West 7th Street,Hopkinsville,Christian County,Kentucky,United States,42240
40948,34.2484927,-119.1957689,atm,Wild Side Smoke Shop,1614241700,"119°11'44.77""W, 34°14'54.57""N",TRUE,2850,Johnson Drive,Ventura,Ventura County,California,United States,93003
40950,32.5747077,-85.4977405,atm,Z&Z Tobacco & Spirits,1614241709,"85°29'51.87""W, 32°34'28.95""N",TRUE,1655,South College Street,Auburn,Lee County,Alabama,United States,36832
160547,41.07256547,-81.5124017,atm,American Crypto Bitcoin ATM,1621436653,"81°30'44.65""W, 41°4'21.24""N",,302,East Exchange Street,Akron,Summit County,Ohio,United States,44304
160548,41.4102546,-81.71063304,atm,American Crypto Bitcoin ATM,1621436654,"81°42'38.28""W, 41°24'36.92""N",,5548,Torrington Avenue,Parma,Cuyahoga County,Ohio,United States,44134
160549,37.65123413,-77.46871412,atm,American Crypto Bitcoin ATM,1621436656,"77°28'7.37""W, 37°39'4.44""N",,7603,Greenwood Road,Glen Allen,Henrico County,Virginia,United States,23060
160550,40.26367761,-76.8418926,atm,American Crypto Bitcoin ATM,1621436658,"76°50'30.81""W, 40°15'49.24""N",,2620,Brookwood Street,Harrisburg,Dauphin County,Pennsylvania,United States,17111
160552,41.48588429,-81.78983331,atm,American Crypto Bitcoin ATM,1621436660,"81°47'23.4""W, 41°29'9.18""N",,14000,Detroit Avenue,Lakewood,Cuyahoga County,Ohio,United States,44107
160551,39.12739282,-84.51744139,atm,American Crypto Bitcoin ATM,1621436659,"84°31'2.79""W, 39°7'38.61""N",,141,West McMillan Street,Cincinnati,Hamilton County,Ohio,United States,45219
160553,38.80998488,-77.25584865,atm,American Crypto Bitcoin ATM,1621436662,"77°15'21.06""W, 38°48'35.95""N",,5239,Lyngate Court,Burke,Fairfax County,Virginia,United States,22015
160556,37.08572519,-76.39620066,atm,American Crypto Bitcoin ATM,1621436666,"76°23'46.32""W, 37°5'8.61""N",,299,Floyd Thompson Boulevard,Hampton,,Virginia,United States,23666
160554,39.13136687,-76.81943178,atm,American Crypto Bitcoin ATM,1621436663,"76°49'9.95""W, 39°7'52.92""N",,8814-8852,Gorman Road,Laurel,Howard County,Maryland,United States,20723
160555,39.32749246,-76.61575019,atm,American Crypto Bitcoin ATM,1621436665,"76°36'56.7""W, 39°19'38.97""N",,3201,Saint Paul Street,Baltimore,,Maryland,United States,21218
160557,36.85219627,-75.99395514,atm,American Crypto Bitcoin ATM,1621436668,"75°59'38.24""W, 36°51'7.91""N",,580,North Birdneck Road,Virginia Beach,,Virginia,United States,23451
160558,40.00950931,-75.19641101,atm,American Crypto Bitcoin ATM,1621436670,"75°11'47.08""W, 40°0'34.23""N",,4268,Ridge Avenue,Philadelphia,Philadelphia County,Pennsylvania,United States,19129
160561,42.96749695,-71.45118356,atm,American Crypto Bitcoin ATM,1621436674,"71°27'4.26""W, 42°58'2.99""N",,445,South Willow Street,Manchester,Hillsborough County,New Hampshire,United States,3103
160562,40.41931197,-79.85022068,atm,American Crypto Bitcoin ATM,1621436676,"79°51'0.79""W, 40°25'9.52""N",,2104,Ardmore Boulevard,Pittsburgh,Allegheny County,Pennsylvania,United States,15221
160563,40.39516281,-79.98715818,atm,American Crypto Bitcoin ATM,1621436677,"79°59'13.77""W, 40°23'42.59""N",,1926,Brownsville Road,Pittsburgh,Allegheny County,Pennsylvania,United States,15210
160559,41.10261852,-80.71148336,atm,American Crypto Bitcoin ATM,1621436672,"80°42'41.34""W, 41°6'9.43""N",,3605,Mahoning Avenue,Youngstown,Mahoning County,Ohio,United States,44515
160560,39.39787523,-76.54280484,atm,American Crypto Bitcoin ATM,1621436673,"76°32'34.1""W, 39°23'52.35""N",,8765,Satyr Hill Road,Parkville,Baltimore County,Maryland,United States,21234
